Its a Ray
-0.134344 0.0952536 0.0520958 -0.127652 0.07399 0.1088
Its a Segment
-0.134344 0.0952536 0.0520958 0.16673 0.019964 -0.612901
-0.0238559 0.100178 -0.023968 
-0.0208606 0.101617 -0.0238418 
-0.0218606 0.101624 -0.0238704 
-0.0228597 0.101618 -0.023963 
-0.0238622 0.101613 -0.0238665 
-0.0176555 0.10171 -0.0237622 
-0.0204069 0.09844 -0.0243451 
-0.0192998 0.0985099 -0.0244 
-0.018238 0.0985224 -0.0244062 
-0.0171725 0.0985232 -0.0244048 
-0.0198015 0.10169 -0.0238258 
-0.0200728 0.100101 -0.0240875 
-0.0190093 0.100114 -0.02409 
-0.0179474 0.100123 -0.0240926 
-0.0168818 0.100112 -0.0240537 
-0.0186783 0.101771 -0.0238107 
-0.0297919 0.108873 -0.0192723 
-0.0297799 0.106834 -0.0211406 
-0.0309118 0.10664 -0.0209245 
-0.0297618 0.107877 -0.0202294 
-0.0320291 0.108616 -0.01899 
-0.0308889 0.108768 -0.0191524 
-0.0321404 0.106348 -0.0206098 
-0.0321271 0.107425 -0.0197503 
-0.0308996 0.107699 -0.0200324 
-0.0286016 0.109083 -0.0194963 
-0.0274751 0.109286 -0.019717 
-0.0286428 0.107004 -0.0213195 
-0.0252415 0.109687 -0.0201254 
-0.0262448 0.109573 -0.0200299 
-0.0263675 0.107348 -0.0216948 
-0.0275054 0.107176 -0.0215083 
-0.0263041 0.10845 -0.0208491 
-0.0252122 0.108563 -0.020971 
-0.025262 0.107417 -0.0217613 
-0.0285619 0.108073 -0.0204718 
-0.027433 0.108265 -0.0206521 
-0.0318643 0.104333 -0.0219242 
-0.0308753 0.104365 -0.0222089 
-0.0298476 0.105726 -0.0219826 
-0.0308696 0.105755 -0.0215547 
-0.0318681 0.105727 -0.021166 
-0.0287901 0.105845 -0.0221143 
-0.0308338 0.109919 -0.0183719 
-0.0297303 0.109983 -0.0184292 
-0.0318614 0.109962 -0.0183828 
-0.0285904 0.110146 -0.0186081 
-0.00789542 0.108803 -0.0224197 
-0.00688661 0.108791 -0.0226031 
-0.00587956 0.107379 -0.0226761 
-0.00688399 0.107372 -0.022762 
-0.00788756 0.107371 -0.0226705 
-0.00588737 0.108814 -0.0225516 
-0.00486881 0.104509 -0.0228932 
-0.00586693 0.104511 -0.0229142 
-0.00687105 0.104506 -0.0230032 
-0.00587725 0.105934 -0.0226578 
-0.00787685 0.105931 -0.0227718 
-0.00687638 0.105938 -0.022783 
-0.00786973 0.104508 -0.0230207 
-0.00865052 0.104822 -0.0230347 
-0.00689074 0.103109 -0.0232386 
-0.0078767 0.103255 -0.023393 
-0.00579466 0.103184 -0.0232761 
-0.00486561 0.103096 -0.0233724 
-0.01565 0.10151 -0.0235687 
-0.0161123 0.0985355 -0.0244159 
-0.0149675 0.0986909 -0.0245721 
-0.0138651 0.0987904 -0.0246748 
-0.013279 0.101966 -0.0239644 
-0.0166332 0.101644 -0.0236856 
-0.0159391 0.0999021 -0.023843 
-0.0145896 0.101524 -0.0235873 
-0.0149561 0.0997734 -0.0237179 
-0.0138967 0.099791 -0.0237429 
-0.0121375 0.102128 -0.024127 
-0.00904474 0.102005 -0.0240096 
-0.01273 0.098974 -0.0248693 
-0.0115772 0.0991016 -0.0249869 
-0.010479 0.0991873 -0.02508 
-0.00938485 0.0992897 -0.0251913 
-0.010101 0.102023 -0.0240718 
-0.0127135 0.100022 -0.0239701 
-0.0115711 0.100192 -0.0241483 
-0.0104704 0.100279 -0.0242341 
-0.00940844 0.100291 -0.0242411 
-0.0110827 0.102149 -0.0241692 
-0.00531173 0.100039 -0.0239686 
-0.006336 0.10011 -0.0240468 
-0.00805531 0.101876 -0.0238922 
-0.00832489 0.0993422 -0.0252442 
-0.0072203 0.0994662 -0.0253456 
-0.00615627 0.0994928 -0.025355 
-0.00623267 0.10133 -0.0233757 
-0.00714364 0.101607 -0.0236448 
-0.00524932 0.101176 -0.023207 
-0.00838403 0.100228 -0.0241757 
-0.00732189 0.100225 -0.0241674 
-0.00486253 0.101638 -0.0232055 
-0.0042883 0.0999626 -0.0238822 
-0.0497662 0.165331 0.00186024 
-0.0497129 0.165582 0.00102101 
-0.0504071 0.163936 0.00393123 
-0.0495337 0.163976 0.00447865 
-0.0492522 0.165358 0.00274428 
-0.0427308 0.169809 0.000879537 
-0.0415986 0.169934 0.00129157 
-0.0417025 0.170926 -0.000183345 
-0.0429479 0.170625 -0.000616016 
-0.0425095 0.171123 -0.00130836 
-0.0448976 0.168579 0.00154181 
-0.048723 0.166988 -0.000980568 
-0.0452548 0.169651 -0.00135352 
-0.0472223 0.168222 -0.000777409 
-0.0467828 0.168244 0.000200438 
-0.0480871 0.166778 0.00155196 
-0.0461657 0.168264 0.000998904 
-0.0454458 0.168254 0.00168996 
-0.0485411 0.166778 0.000587101 
-0.047064 0.168385 -0.0010022 
-0.0484766 0.166987 4.90724e-006 
-0.0414861 0.169687 0.00162271 
-0.0439793 0.169659 0.00035763 
-0.0447239 0.169659 -0.000473292 
-0.0449049 0.167415 0.00301648 
-0.0459794 0.167363 0.00259136 
-0.0460219 0.166062 0.00401182 
-0.0471696 0.16597 0.00363215 
-0.0466082 0.166842 0.00289141 
-0.047409 0.166836 0.00227952 
-0.0434958 0.166715 0.00391556 
-0.0426789 0.168728 0.0023488 
-0.0414995 0.168206 0.00296291 
-0.0437665 0.168716 0.00196199 
-0.0444887 0.166716 0.00379579 
-0.0424989 0.16674 0.00381643 
-0.0414982 0.166749 0.00369508 
-0.0424949 0.168218 0.00285877 
-0.0438029 0.167379 0.00334272 
-0.0394762 0.17111 0.000601324 
-0.0375058 0.171208 0.000818011 
-0.0384996 0.171162 0.000767348 
-0.0374903 0.172653 -0.000576721 
-0.0405676 0.171048 0.000226569 
-0.0395373 0.172163 -0.000837254 
-0.0384621 0.172216 -0.000421117 
-0.0407158 0.171931 -0.00126808 
-0.0405267 0.169768 0.0017705 
-0.0373694 0.173381 -0.00150317 
-0.0344941 0.171246 -0.000779029 
-0.0354998 0.17123 0.000174393 
-0.0364553 0.171237 0.000642707 
-0.0354636 0.172718 -0.000342918 
-0.036496 0.17271 -0.000384966 
-0.0344513 0.172765 -0.000813008 
-0.0353519 0.169773 -0.000327923 
-0.0347085 0.169768 -0.00115359 
-0.0362833 0.17342 -0.00108904 
-0.0384984 0.169734 0.00180247 
-0.0395009 0.16971 0.00189803 
-0.0374813 0.169748 0.00157136 
-0.037534 0.168232 0.00175297 
-0.0370531 0.166795 0.000693639 
-0.0376796 0.16681 0.00156763 
-0.0365049 0.169731 0.000981263 
-0.0365035 0.168234 0.000585726 
-0.0355201 0.16973 -0.000114667 
-0.0364476 0.166788 -0.00019754 
-0.0358918 0.166781 -0.00116722 
-0.0355709 0.168274 -0.000671324 
-0.0362035 0.16829 0.000195359 
-0.0405044 0.166738 0.00354035 
-0.039513 0.166742 0.00312951 
-0.0384463 0.166779 0.00239389 
-0.0384878 0.168246 0.00236894 
-0.0394747 0.168236 0.00277528 
-0.0404999 0.16823 0.00286674 
-0.0370175 0.163827 -0.00102436 
-0.0368214 0.16531 -0.000729186 
-0.0376923 0.162356 -0.000243841 
-0.0368205 0.162344 -0.00074381 
-0.0384539 0.162349 0.000413916 
-0.0376877 0.163829 -0.000238726 
-0.0391691 0.162354 0.00112683 
-0.0389196 0.163835 0.00150184 
-0.0383322 0.163825 0.00056966 
-0.03739 0.165304 0.000185179 
-0.037944 0.165312 0.00115508 
-0.0359664 0.162375 -0.00125909 
-0.037536 0.159586 0.00182669 
-0.0372275 0.160948 0.000450465 
-0.0381375 0.160902 0.00087141 
-0.0390311 0.160893 0.00133569 
-0.0398973 0.160894 0.00183362 
-0.0351753 0.160922 -0.000113952 
-0.0342528 0.161016 -0.000502552 
-0.0362032 0.160944 0.000172036 
-0.0332327 0.160967 -0.000804209 
-0.0395371 0.165252 0.00310729 
-0.0405211 0.16525 0.00379284 
-0.0403921 0.162356 0.00287494 
-0.0397906 0.162354 0.00198884 
-0.0401471 0.163848 0.00326215 
-0.0394934 0.163848 0.00245451 
-0.0385753 0.165326 0.00202421 
-0.0392482 0.165334 0.00281642 
-0.0369427 0.15804 0.00437449 
-0.0406031 0.160882 0.00257136 
-0.0405048 0.15944 0.00272423 
-0.0385777 0.1595 0.00203018 
-0.0379377 0.157973 0.00463177 
-0.0395514 0.159448 0.00235113 
-0.0391241 0.157933 0.00465789 
-0.0350102 0.158094 0.00367693 
-0.0340535 0.158097 0.00328753 
-0.034444 0.159452 0.00265373 
-0.0358778 0.159506 0.00240863 
-0.033406 0.159477 0.0024166 
-0.0331542 0.158077 0.00281987 
-0.0359122 0.158048 0.00410154 
-0.0454996 0.163749 0.00555272 
-0.0474929 0.163748 0.00542805 
-0.0484929 0.162245 0.00645185 
-0.0464975 0.163768 0.00545168 
-0.0465027 0.162256 0.00645028 
-0.0455052 0.162274 0.00622301 
-0.0474982 0.162268 0.00647513 
-0.0486527 0.162759 0.00599863 
-0.0445017 0.163753 0.00542301 
-0.0445084 0.162276 0.00597583 
-0.043533 0.162269 0.00566221 
-0.0484837 0.159357 0.00832828 
-0.0464924 0.159333 0.00779524 
-0.0475053 0.16079 0.00736091 
-0.0474174 0.157905 0.00867917 
-0.0475108 0.159316 0.00812402 
-0.0454954 0.160804 0.00677344 
-0.0455037 0.159315 0.00726546 
-0.0465076 0.160794 0.0071118 
-0.0484985 0.160789 0.00748776 
-0.045698 0.157938 0.00750606 
-0.0449507 0.157934 0.00683281 
-0.0464636 0.157957 0.00818306 
-0.0449077 0.159414 0.00690868 
-0.0434424 0.160833 0.00573037 
-0.044533 0.160785 0.0064482 
-0.044247 0.157947 0.00609665 
-0.044143 0.159411 0.00624881 
-0.0434333 0.15941 0.00551467 
-0.0485004 0.157854 0.0090451 
-0.0340138 0.155107 0.00155033 
-0.0331866 0.15511 0.000984746 
-0.0377749 0.150712 0.00133662 
-0.0328596 0.153633 -0.000344229 
-0.0364708 0.152123 0.0014574 
-0.0357383 0.152143 0.000762654 
-0.0349979 0.152158 8.20736e-005 
-0.0336234 0.153659 0.000337049 
-0.0352015 0.153653 0.00157065 
-0.0344414 0.153644 0.000910386 
-0.0339969 0.152567 -0.000573454 
-0.0361903 0.151017 -0.000604378 
-0.0366167 0.15106 0.000396988 
-0.0389566 0.155104 0.00497717 
-0.0387324 0.156611 0.00532643 
-0.0378831 0.156583 0.00477982 
-0.0381352 0.155099 0.00439417 
-0.037361 0.155079 0.00374727 
-0.0369817 0.156591 0.00432745 
-0.0365356 0.155076 0.00317988 
-0.0356646 0.155102 0.0026804 
-0.0348371 0.155104 0.00211833 
-0.0335527 0.156609 0.00223348 
-0.0344217 0.156595 0.00275895 
-0.0360977 0.156596 0.00383263 
-0.0352518 0.156597 0.00331287 
-0.0395679 0.152136 0.0040279 
-0.0387576 0.152152 0.00343994 
-0.0379926 0.15214 0.00278328 
-0.0399375 0.150681 0.00347523 
-0.0384682 0.15361 0.00387723 
-0.0368355 0.153629 0.00272174 
-0.040383 0.152127 0.00460721 
-0.0392773 0.153597 0.0044688 
-0.037643 0.153612 0.00331291 
-0.0385004 0.150676 0.00203305 
-0.0407211 0.150643 0.00408479 
-0.0391909 0.150688 0.00279786 
-0.0372423 0.152141 0.00211029 
-0.0400971 0.153595 0.0050429 
-0.0360191 0.153642 0.00214438 
-0.0483555 0.146018 -0.00117385 
-0.0456817 0.146626 -0.00135754 
-0.0453871 0.145929 0.00156561 
-0.044945 0.146638 -0.00064718 
-0.042206 0.147853 0.000366775 
-0.0424386 0.147805 0.00141712 
-0.0426772 0.14763 -0.000244299 
-0.0410037 0.148494 -0.000715623 
-0.0432223 0.147486 -0.00120685 
-0.044347 0.146755 0.000226372 
-0.0437605 0.146927 0.00133694 
-0.0459377 0.145792 0.000601046 
-0.0474205 0.145822 -0.000777163 
-0.0484084 0.144974 0.000471547 
-0.047607 0.144918 0.0010701 
-0.0466152 0.145766 -0.000178732 
-0.0451864 0.146266 0.00463419 
-0.0450098 0.146255 0.00342574 
-0.0451105 0.146112 0.00345863 
-0.0448968 0.146123 0.00263093 
-0.043282 0.147753 0.00390043 
-0.043783 0.147719 0.00491206 
-0.042525 0.149193 0.00498605 
-0.041856 0.149196 0.00419837 
-0.0447681 0.146394 0.00358641 
-0.042812 0.14778 0.00347562 
-0.0424144 0.147803 0.00244515 
-0.0409029 0.149467 0.00342301 
-0.0447475 0.146272 0.00240034 
-0.0465912 0.145038 0.00283923 
-0.0468321 0.144886 0.00412892 
-0.0480218 0.144366 0.00442748 
-0.046701 0.144949 0.00345496 
-0.047699 0.144615 0.00435323 
-0.0481456 0.14427 0.00342034 
-0.0469903 0.145002 0.00194161 
-0.048759 0.14421 0.00252118 
-0.0462814 0.155049 0.00841735 
-0.0455099 0.155064 0.0077969 
-0.0464295 0.156494 0.00819518 
-0.0457713 0.156483 0.00739285 
-0.0450603 0.156487 0.00667449 
-0.0432329 0.156565 0.00586077 
-0.0417786 0.156522 0.00614116 
-0.0424973 0.155091 0.0068798 
-0.0434567 0.155083 0.00724724 
-0.0444935 0.155066 0.00750552 
-0.0441588 0.156514 0.00623469 
-0.0415192 0.155101 0.00654483 
-0.0461015 0.150679 0.0086365 
-0.0451779 0.152141 0.00822921 
-0.0453102 0.150665 0.00801555 
-0.0451092 0.153606 0.00834539 
-0.0433646 0.153626 0.00736711 
-0.0419573 0.15213 0.00584722 
-0.0429798 0.150656 0.00610371 
-0.0421778 0.150669 0.00550662 
-0.044345 0.152142 0.00768226 
-0.0425303 0.153621 0.00682011 
-0.0409256 0.153594 0.00561766 
-0.0444883 0.150664 0.00744383 
-0.0437406 0.150663 0.00676805 
-0.0427202 0.152139 0.00651185 
-0.0435275 0.152141 0.00710463 
-0.0442602 0.153622 0.00782588 
-0.0417008 0.153622 0.00625938 
-0.0475138 0.156385 0.00914965 
-0.0484946 0.156406 0.00957752 
-0.0471905 0.156504 0.00887867 
-0.048793 0.155022 0.0100543 
-0.0478768 0.15504 0.00962757 
-0.0470469 0.155045 0.00906939 
-0.0476365 0.150675 0.00992423 
-0.0468871 0.150669 0.00925072 
-0.0467665 0.152145 0.00944802 
-0.0475977 0.15214 0.0100027 
-0.0468135 0.1536 0.00939603 
-0.0476647 0.15359 0.00991943 
-0.0484259 0.152144 0.0105657 
-0.0459915 0.152139 0.00880917 
-0.0485787 0.153602 0.0103738 
-0.0459743 0.153608 0.00885524 
-0.0451771 0.128971 0.00184527 
-0.0458642 0.128671 0.00011454 
-0.0448731 0.128505 0.000263047 
-0.0455856 0.128182 -0.00140207 
-0.0447794 0.128887 0.00190497 
-0.0410879 0.12806 0.000341883 
-0.0421309 0.128083 -3.62159e-005 
-0.0414124 0.128336 0.00169512 
-0.0434904 0.12843 0.000929671 
-0.0408127 0.127672 -0.0010356 
-0.0424553 0.128377 0.00131486 
-0.0438752 0.128361 0.000408951 
-0.0428482 0.128274 0.00047704 
-0.0445637 0.128075 -0.00132731 
-0.0435747 0.127942 -0.00117905 
-0.0425517 0.127843 -0.00110505 
-0.0415307 0.127763 -0.00103989 
-0.0417874 0.128546 0.00302224 
-0.0428232 0.12861 0.00263817 
-0.0438011 0.128754 0.0022734 
-0.0411724 0.128614 0.0047134 
-0.0421609 0.128746 0.00435225 
-0.0431381 0.128903 0.00398376 
-0.0441053 0.129054 0.00361434 
-0.0371209 0.127449 0.0017956 
-0.0387263 0.127561 -0.000266265 
-0.0380634 0.127686 0.00145512 
-0.0400438 0.127998 0.000725921 
-0.0390536 0.127857 0.00108873 
-0.0397671 0.127634 -0.000654541 
-0.0377436 0.127354 0.000111554 
-0.037475 0.126933 -0.001254 
-0.0405102 0.127658 -0.000961794 
-0.0394932 0.127549 -0.000886358 
-0.0346506 0.126197 -0.000232823 
-0.0355882 0.126454 -0.000576513 
-0.0367939 0.127143 0.000444502 
-0.0365184 0.126747 -0.000928274 
-0.0340325 0.126267 0.001455 
-0.0349236 0.126603 0.0011375 
-0.0358563 0.126885 0.000788129 
-0.0378297 0.12794 0.00447467 
-0.0388176 0.128112 0.00411022 
-0.0398081 0.128271 0.00374611 
-0.0407972 0.128426 0.00338476 
-0.0374501 0.127748 0.0031441 
-0.0383911 0.127983 0.00280515 
-0.0393811 0.128131 0.00244283 
-0.0404194 0.128239 0.00205017 
-0.0401838 0.128459 0.00507702 
-0.0343115 0.126654 0.00282732 
-0.0352058 0.126987 0.0025067 
-0.033385 0.126374 0.00317306 
-0.0358232 0.127618 0.00522677 
-0.0355723 0.127236 0.00383072 
-0.0368019 0.127806 0.00485952 
-0.0336328 0.126783 0.00457249 
-0.0345217 0.127119 0.00425139 
-0.036508 0.127508 0.00348399 
-0.0361357 0.127268 0.00216052 
-0.0416003 0.12872 0.00602836 
-0.0425281 0.128954 0.00568377 
-0.0409513 0.128783 0.00774742 
-0.0371778 0.128019 0.00618657 
-0.0381186 0.128235 0.00584498 
-0.0391935 0.128299 0.00543562 
-0.0375614 0.128197 0.00751871 
-0.038546 0.128369 0.00715642 
-0.0395331 0.128532 0.0067941 
-0.0405229 0.128682 0.00643622 
-0.0389761 0.128486 0.00847309 
-0.0399647 0.128635 0.00811119 
-0.0331235 0.126633 0.00621772 
-0.0340011 0.127005 0.00589371 
-0.0349319 0.127285 0.00554823 
-0.0343726 0.127227 0.0072164 
-0.0334865 0.126881 0.00753677 
-0.0353048 0.127501 0.00687019 
-0.0362408 0.12776 0.00652715 
-0.0347476 0.127441 0.00854521 
-0.0356852 0.127701 0.00820492 
-0.0366248 0.127943 0.00786237 
-0.0370524 0.128064 0.00917633 
-0.037992 0.128312 0.00883318 
-0.0329323 0.126815 0.00921204 
-0.0338201 0.127158 0.00888963 
-0.0333161 0.126997 0.0105451 
-0.0342458 0.127284 0.0102001 
-0.0351305 0.127632 0.00987733 
-0.0361152 0.127822 0.0095198 
-0.0226054 0.126675 0.00715587 
-0.0238556 0.126292 0.00669874 
-0.0213522 0.127058 0.00761225 
-0.0221189 0.12668 0.005878 
-0.0243325 0.126263 0.00798048 
-0.0230844 0.126658 0.00843513 
-0.0233682 0.126286 0.00541909 
-0.0200308 0.127492 0.00809368 
-0.0178682 0.127784 0.00598386 
-0.0190623 0.127503 0.00554509 
-0.0183558 0.127798 0.00725695 
-0.019615 0.127443 0.00679651 
-0.0208041 0.127131 0.0063587 
-0.0188353 0.12777 0.00853266 
-0.0171038 0.128182 0.00771491 
-0.023563 0.126621 0.00971624 
-0.0248162 0.126254 0.00926143 
-0.0210495 0.127369 0.0106273 
-0.0223056 0.126998 0.0101726 
-0.0240415 0.126597 0.0109996 
-0.0218282 0.127027 0.00889322 
-0.0205709 0.127392 0.00935219 
-0.0175794 0.128153 0.00899134 
-0.019377 0.127678 0.00978651 
-0.0319348 0.125225 0.000800634 
-0.0310902 0.124844 0.00108587 
-0.0300707 0.124739 0.00148409 
-0.0297999 0.12434 0.000117203 
-0.0308235 0.12443 -0.00028071 
-0.0317456 0.124703 -0.000629789 
-0.0326323 0.125019 -0.000941466 
-0.0295306 0.123946 -0.00125424 
-0.0289733 0.124361 0.000543811 
-0.0251238 0.125152 0.00185767 
-0.0263156 0.124827 0.00142734 
-0.0274601 0.124651 0.00100866 
-0.0259323 0.124597 0.000115117 
-0.0279025 0.124426 0.000511349 
-0.0268485 0.124528 0.000469072 
-0.0286768 0.123948 -0.00103929 
-0.0275662 0.123979 -0.00112939 
-0.0265008 0.124041 -0.00116405 
-0.0253603 0.124214 -0.00135534 
-0.0315414 0.125778 0.00387502 
-0.0302474 0.125253 0.00290344 
-0.0312712 0.125373 0.00251041 
-0.028881 0.124884 0.00195054 
-0.0322408 0.125589 0.00213325 
-0.0293056 0.125075 0.00323421 
-0.0306102 0.125527 0.00421635 
-0.02963 0.125357 0.0045818 
-0.0255023 0.125351 0.00317915 
-0.0266954 0.125077 0.00273937 
-0.0278953 0.124828 0.00229374 
-0.025877 0.125557 0.00449924 
-0.0282153 0.125116 0.00364014 
-0.0270737 0.125279 0.00405866 
-0.0285902 0.125327 0.00496117 
-0.0158277 0.127263 0.00131837 
-0.0146006 0.127548 0.000963555 
-0.0134774 0.127753 0.000758007 
-0.0167051 0.126576 2.44266e-005 
-0.0155312 0.126827 -0.00025822 
-0.0143122 0.127128 -0.000614565 
-0.0131413 0.127389 -0.000900164 
-0.0113995 0.128605 0.00179072 
-0.0122454 0.128019 0.000407111 
-0.0110606 0.128229 0.000136123 
-0.00992638 0.128404 -5.81123e-005 
-0.0119496 0.127575 -0.00116297 
-0.0107692 0.1278 -0.0014358 
-0.0157632 0.12799 0.00385748 
-0.014074 0.128231 0.00303832 
-0.016194 0.128088 0.0051496 
-0.0132005 0.128825 0.00480743 
-0.0144465 0.128429 0.00434765 
-0.0161125 0.127667 0.00290411 
-0.0149347 0.127911 0.00262222 
-0.0137571 0.128142 0.00234571 
-0.012834 0.128656 0.00349339 
-0.011143 0.128894 0.00267925 
-0.0125367 0.128434 0.00198737 
-0.0153636 0.128543 0.00690549 
-0.0165553 0.128252 0.0064647 
-0.014877 0.12853 0.00563728 
-0.0136228 0.128915 0.00609854 
Its a Ray
Its a Ray
Its a Segment
0.16673 0.019964 -0.612901 -0.0240844 0.0971632 -0.024558
-0.0194422 0.0952996 -0.0310527 
-0.0206234 0.0950485 -0.0308006 
-0.0229763 0.0945367 -0.0302901 
-0.0171637 0.0956465 -0.0313986 
-0.0218018 0.0947992 -0.0305488 
-0.0182219 0.0954777 -0.0312615 
-0.0196985 0.0957936 -0.0295783 
-0.0208348 0.0956185 -0.0294009 
-0.0185539 0.095955 -0.0297446 
-0.017033 0.0949215 -0.0326512 
-0.0181312 0.0948304 -0.0325641 
-0.0192308 0.0947234 -0.0324688 
-0.0174184 0.0961382 -0.0299203 
-0.0215446 0.0942792 -0.0320343 
-0.0203692 0.094546 -0.032294 
-0.0248377 0.0867614 -0.0367865 
-0.0258016 0.0867079 -0.0364604 
-0.0248315 0.0881388 -0.0362597 
-0.0178219 0.0896296 -0.0373512 
-0.0192836 0.0894928 -0.0371367 
-0.0170833 0.0896859 -0.0373218 
-0.018198 0.0896163 -0.0372798 
-0.0239408 0.0886576 -0.0363455 
-0.0227541 0.0889021 -0.0365754 
-0.0202902 0.0906146 -0.0362948 
-0.0204271 0.0893191 -0.0369723 
-0.0191994 0.0907344 -0.0364225 
-0.0213902 0.0905176 -0.0361974 
-0.0215596 0.0891328 -0.036783 
-0.016949 0.0909918 -0.0366612 
-0.0180555 0.0909221 -0.0366017 
-0.0178225 0.0869056 -0.0385387 
-0.0188243 0.0868874 -0.0382929 
-0.019834 0.0868717 -0.0379507 
-0.020823 0.0868434 -0.0377816 
-0.0218256 0.086832 -0.0376579 
-0.0228243 0.0868132 -0.0375213 
-0.0238123 0.0867774 -0.0372362 
-0.0178242 0.0882801 -0.0380186 
-0.01883 0.0882728 -0.037792 
-0.0198294 0.0882519 -0.0375379 
-0.020826 0.0882193 -0.0372663 
-0.0218312 0.0882119 -0.0370399 
-0.0228308 0.0881946 -0.0369029 
-0.0238257 0.0881589 -0.0366228 
-0.0257724 0.0797722 -0.0374309 
-0.0267825 0.079725 -0.0369434 
-0.0277909 0.0796672 -0.0363416 
-0.0258047 0.0811626 -0.0373791 
-0.0268045 0.0811284 -0.0369845 
-0.0277917 0.0810724 -0.036339 
-0.0258065 0.0825691 -0.0373737 
-0.0268119 0.082528 -0.0368734 
-0.027798 0.0824702 -0.0362167 
-0.0258212 0.0839605 -0.0371412 
-0.0267986 0.0839175 -0.0367186 
-0.027787 0.0838632 -0.0360686 
-0.0258164 0.0853463 -0.0368715 
-0.0268088 0.0852978 -0.0363495 
-0.0201946 0.0918367 -0.0355405 
-0.0179932 0.0940702 -0.0337993 
-0.0242296 0.0941248 -0.0298734 
-0.0213746 0.0936314 -0.0333712 
-0.0225512 0.0933694 -0.0331106 
-0.0190564 0.0920061 -0.0357108 
-0.0190955 0.0939751 -0.033709 
-0.0238167 0.0929782 -0.0327062 
-0.0224767 0.091498 -0.0352097 
-0.0168907 0.0921233 -0.0358082 
-0.016912 0.0931258 -0.0348233 
-0.0179307 0.0931593 -0.0348763 
-0.020238 0.0938075 -0.0335417 
-0.0190349 0.0930706 -0.0347914 
-0.0201767 0.0929008 -0.0346271 
-0.0237033 0.091176 -0.0348871 
-0.0213227 0.0927441 -0.0344661 
-0.0224559 0.092554 -0.0342812 
-0.0238067 0.0899629 -0.0356649 
-0.0225227 0.0903335 -0.0360154 
-0.0237309 0.092173 -0.0338912 
-0.0239808 0.0936155 -0.0313592 
-0.02276 0.093942 -0.0316991 
-0.0213445 0.0916844 -0.035421 
-0.0179551 0.0921164 -0.0358084 
-0.0169313 0.0940904 -0.0338108 
-0.0257886 0.0768981 -0.036857 
-0.0267825 0.0768545 -0.0363352 
-0.0257826 0.0783385 -0.0372231 
-0.0268076 0.0782799 -0.0366273 
-0.0174424 0.10313 -0.0232301 
-0.0327803 0.0793117 -0.0285199 
-0.0327877 0.082138 -0.0285334 
-0.0326786 0.0835446 -0.0285522 
-0.0320496 0.0849187 -0.0285721 
-0.0324125 0.0849398 -0.0275574 
-0.0326967 0.0849828 -0.026556 
-0.0313945 0.0862693 -0.0285563 
-0.0317716 0.0863018 -0.027557 
-0.00682874 0.0896331 -0.0361816 
-0.00582898 0.0896214 -0.0360418 
-0.00882418 0.0896578 -0.0365764 
-0.00782909 0.0896438 -0.0364286 
-0.00765334 0.0905691 -0.0361471 
-0.00864132 0.0907031 -0.0362798 
-0.00181216 0.086792 -0.0360393 
-0.00282121 0.086807 -0.0363939 
